forecast_date,origin_port,destination_port,cargo_type,vessel_class,freight_usd_per_ton,freight_lag_1d,freight_lag_3d,freight_lag_7d,freight_lag_14d,freight_lag_30d,freight_rolling_mean_7d,freight_rolling_std_7d,freight_rolling_mean_30d,freight_rolling_std_30d,freight_rolling_mean_90d,freight_rolling_std_90d,freight_momentum_7d,freight_pct_change_7d,freight_volatility_30d
2023-03-26,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.64,11.57,11.56,11.4,11.24,11.1,11.505714285714287,0.0953689577128543,11.31,0.13211802456058452,11.196428571428571,0.17247764204430455,0.16999999999999993,1.491228070175438,0.011681522949653803
2023-03-26,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.09,17.05,17.04,16.71,16.71,16.34,16.93857142857143,0.1297983784475318,16.651333333333334,0.2003743622758843,16.5325,0.2096921150938455,0.33999999999999986,2.0347097546379405,0.012033532586532667
2023-03-26,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.74,22.63,22.62,22.34,22.24,21.58,22.541428571428575,0.10558228567151952,22.155666666666665,0.30009979183176766,21.94392857142857,0.33021722626664324,0.28999999999999915,1.2981199641897903,0.01354505808138329
2023-03-26,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.11,20.1,20.01,19.7,19.49,19.17,19.935714285714283,0.14535670410607482,19.597666666666665,0.2367988136813882,19.45,0.25210439604660595,0.40000000000000213,2.030456852791889,0.012083010580241945
2023-03-26,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,18.32,18.26,18.27,18.05,17.91,17.5,18.18857142857143,0.0841483949991156,17.932,0.1972115964975152,17.762976190476188,0.24003905185246066,0.21000000000000085,1.163434903047096,0.010997746849069553
2023-03-26,GLADSTONE,PARADIP,Coking Coal,Panamax,22.15,22.08,22.06,21.88,21.69,21.21,22.024285714285718,0.07322502824776835,21.671,0.25433279854120655,21.460833333333333,0.3020301123315668,0.1999999999999993,0.9140767824497225,0.01173608963782043
2023-03-26,HAY_POINT,PARADIP,Coking Coal,Capesize,19.08,18.91,18.93,18.75,18.54,18.27,18.861428571428572,0.061489449346658225,18.610333333333337,0.1652267685863271,18.468214285714286,0.2360373705060036,0.16000000000000014,0.853333333333334,0.008878227252941576
2023-03-26,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.8,18.78,18.75,18.42,18.35,17.92,18.641428571428573,0.1420596789415207,18.360000000000003,0.2060465297300496,18.209166666666665,0.2610322803900374,0.35999999999999943,1.9543973941368045,0.011222577872007058
2023-03-27,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.85,18.8,18.78,18.51,18.38,18.06,18.695714285714285,0.11296860077880544,18.389333333333333,0.20387510262724046,18.216117647058823,0.267270569691034,0.28999999999999915,1.5667206915180938,0.01108659563300684
2023-03-27,GLADSTONE,PARADIP,Coking Coal,Panamax,22.25,22.15,22.1,21.99,21.7,21.29,22.062857142857144,0.05282495802607717,21.702333333333335,0.25348173209475333,21.46894117647059,0.30939273673798023,0.16000000000000014,0.7276034561164172,0.011679929904376794
2023-03-27,HAY_POINT,PARADIP,Coking Coal,Capesize,19.13,19.08,18.9,18.82,18.51,18.37,18.908571428571427,0.08414839499927829,18.637333333333334,0.17366105182092173,18.475411764705882,0.24383128896635248,0.259999999999998,1.3815090329436663,0.00931791306808494
2023-03-27,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,18.37,18.32,18.24,18.1,17.96,17.54,18.22714285714286,0.07087883692459086,17.959333333333333,0.19202969119083,17.769529411764708,0.24613636310731785,0.21999999999999886,1.215469613259662,0.010692473246454767
2023-03-27,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.16,11.09,11.0,10.84,10.86,10.7,10.975714285714286,0.09413769044276879,10.863,0.08979478519533532,10.789058823529412,0.11245764842408636,0.25,2.3062730627306274,0.008266112970204853
2023-03-27,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.59,11.64,11.63,11.38,11.26,11.18,11.540000000000001,0.09416297927882568,11.328,0.13912038944244867,11.201647058823529,0.17807065918860765,0.2599999999999998,2.2847100175746906,0.01228110782507492
2023-03-27,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.71,22.74,22.61,22.47,22.24,21.71,22.59857142857143,0.0845435925876248,22.194333333333336,0.2980937521275306,21.953294117647058,0.3394126166920546,0.2699999999999996,1.2016021361815736,0.013431074844668935
2023-03-27,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.11,20.11,20.1,19.84,19.58,19.23,19.994285714285716,0.11370387604907235,19.629,0.24042132557885998,19.457764705882354,0.2606236863417308,0.2699999999999996,1.3608870967741915,0.012248271719336694
2023-03-27,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.19,17.09,17.02,16.82,16.69,16.38,16.992857142857144,0.09232447954794248,16.676333333333336,0.2068729967434247,16.539058823529412,0.21703424970777985,0.2699999999999996,1.6052318668252055,0.012405184797422975
2023-03-27,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.79,11.76,11.75,11.75,11.54,11.41,11.767142857142858,0.017043362064809563,11.628666666666668,0.11672937559346534,11.505882352941176,0.17094481229783115,0.009999999999999787,0.0851063829787216,0.010038070480433297
2023-03-28,HAY_POINT,PARADIP,Coking Coal,Capesize,19.07,19.13,18.91,18.86,18.59,18.43,18.952857142857145,0.10796824930109981,18.662666666666667,0.18814765539302902,18.483023255813954,0.25246115492670046,0.2699999999999996,1.4316012725344622,0.010081499002984337
2023-03-28,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.94,18.85,18.78,18.58,18.38,18.08,18.744285714285716,0.09071147352230896,18.415666666666667,0.21077334342571463,18.223488372093023,0.2743452845545545,0.2700000000000031,1.4531754574811795,0.011445327896123661
2023-03-28,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.84,22.71,22.63,22.53,22.26,21.74,22.632857142857144,0.07134757312256204,22.227666666666668,0.2979780521116075,21.962093023255814,0.3471365768823211,0.17999999999999972,0.7989347536617829,0.013405727941676627
2023-03-28,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.6,11.59,11.57,11.45,11.27,11.17,11.570000000000002,0.06298147875895267,11.341666666666667,0.14412837508882426,11.206162790697675,0.18190604300443633,0.14000000000000057,1.222707423580791,0.01270786554787576
2023-03-28,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.22,20.11,20.1,19.9,19.66,19.3,20.032857142857143,0.0972478424293084,19.658333333333335,0.2437223311734808,19.4653488372093,0.2684627158883733,0.21000000000000085,1.055276381909552,0.012397914260626407
2023-03-28,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.9,11.79,11.77,11.8,11.6,11.42,11.772857142857143,0.017043362064807804,11.641333333333334,0.11273200852965418,11.509186046511628,0.1726759298344334,-0.010000000000001563,-0.08474576271187766,0.009683771205731374
2023-03-28,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.15,11.16,11.09,10.97,10.84,10.73,11.021428571428572,0.0949435922760357,10.878333333333334,0.09972663785995757,10.793372093023256,0.11873460732551379,0.1899999999999995,1.7319963536918823,0.009167455602263603
2023-03-28,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,18.41,18.37,18.26,18.18,17.97,17.62,18.265714285714285,0.06320789582963225,17.987000000000002,0.18930271324356088,17.776511627906977,0.253106661737976,0.19000000000000128,1.0451045104510521,0.010524418371243724
2023-03-28,GLADSTONE,PARADIP,Coking Coal,Panamax,22.33,22.25,22.08,22.03,21.72,21.28,22.099999999999998,0.07831560082967438,21.734333333333332,0.2601416501849118,21.478023255813955,0.31889079734177583,0.21999999999999886,0.9986382206082562,0.011969157102506563
2023-03-28,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.21,17.19,17.05,16.92,16.7,16.39,17.045714285714286,0.08223080178311067,16.703333333333333,0.21934594520564166,16.546627906976745,0.22688483974509283,0.2699999999999996,1.5957446808510614,0.013131866605805727
2023-03-29,GLADSTONE,PARADIP,Coking Coal,Panamax,22.28,22.33,22.15,22.03,21.66,21.3,22.142857142857142,0.10950103282825514,21.769333333333336,0.26743911112798985,21.487816091954024,0.3299274948091772,0.29999999999999716,1.3617793917385255,0.012285130969926648
2023-03-29,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.92,11.9,11.76,11.77,11.6,11.46,11.787142857142856,0.051223134654229646,11.657333333333332,0.11428739736036517,11.513678160919541,0.17670837191133681,0.13000000000000078,1.1045029736618588,0.009803905755492838
2023-03-29,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.11,11.15,11.09,10.95,10.9,10.78,11.047142857142859,0.10274795792196796,10.892333333333333,0.10737248518458163,10.797471264367816,0.12408004159735418,0.20000000000000107,1.82648401826485,0.009857620208518068
2023-03-29,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.15,17.21,17.09,17.01,16.6,16.37,17.087142857142858,0.08138678961476345,16.730666666666668,0.2297965116828459,16.554252873563218,0.23650867619617208,0.1999999999999993,1.1757789535567271,0.013735048116204528
2023-03-29,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.66,11.6,11.64,11.55,11.31,11.18,11.59142857142857,0.03436498771933379,11.356,0.14780229105591278,11.210689655172414,0.18570915685084427,0.049999999999998934,0.4329004329004236,0.013015347926727086
2023-03-29,HAY_POINT,PARADIP,Coking Coal,Capesize,19.16,19.07,19.08,18.86,18.6,18.42,18.982857142857142,0.10703804397102928,18.684,0.19693513723018377,18.489770114942527,0.25875811193438675,0.21000000000000085,1.1134676564156991,0.010540309207353016
2023-03-29,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,18.44,18.41,18.32,18.22,17.98,17.67,18.298571428571428,0.07057586259424954,18.013333333333332,0.19142538536179987,17.783793103448275,0.26063536579937274,0.19000000000000128,1.0428100987925428,0.010626871874267203
2023-03-29,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.91,22.84,22.74,22.59,22.31,21.72,22.677142857142858,0.090501249662528,22.264333333333333,0.30352734732592046,21.972183908045977,0.3577170028900531,0.25,1.1066843736166445,0.013632896291194607
2023-03-29,HAY_POINT,DHAMRA,Coking Coal,Capesize,19.0,18.94,18.8,18.67,18.36,18.09,18.795714285714286,0.08383657572079772,18.44433333333333,0.22174361295212391,18.231724137931035,0.283356981260725,0.2699999999999996,1.4461703267273676,0.012022316499310933
2023-03-29,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.29,20.22,20.11,19.9,19.59,19.34,20.078571428571426,0.09957050624707965,19.689,0.254712143138211,19.474022988505748,0.2788909087802386,0.3200000000000003,1.6080402010050268,0.012936773992493829
2023-03-30,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.18,17.15,17.19,17.04,16.62,16.45,17.107142857142858,0.07631388814493459,16.756666666666668,0.2317003613964795,16.56102272727273,0.24357037630460465,0.10999999999999943,0.645539906103283,0.013827353972338145
2023-03-30,HAY_POINT,PARADIP,Coking Coal,Capesize,19.18,19.16,19.13,18.93,18.59,18.45,19.025714285714287,0.10967484410096903,18.708666666666666,0.208719137026122,18.497386363636362,0.267003354915349,0.23000000000000043,1.215002641310092,0.011156280709089656
2023-03-30,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,18.47,18.44,18.37,18.27,17.98,17.75,18.330000000000002,0.07831560082960319,18.039,0.19538379560803035,17.79125,0.26840873146460187,0.1700000000000017,0.9304871373836985,0.010831187738124637
2023-03-30,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.09,11.11,11.16,10.89,10.94,10.78,11.070000000000002,0.09504384952917395,10.903333333333334,0.11225996103052614,10.801022727272727,0.12778429897190263,0.21999999999999886,2.0202020202020097,0.010295930391060177
2023-03-30,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.87,11.92,11.79,11.77,11.67,11.47,11.808571428571428,0.07057586259443085,11.672666666666666,0.11770604336091652,11.518295454545454,0.18095037479933843,0.15000000000000036,1.274426508071371,0.010083903423460779
2023-03-30,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.29,20.29,20.11,20.01,19.58,19.35,20.134285714285713,0.09180725150328359,19.720666666666666,0.26850715438143125,19.483295454545456,0.2906066646557161,0.2799999999999976,1.3993003498250753,0.013615521164671475
2023-03-30,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.67,11.66,11.59,11.56,11.36,11.19,11.607142857142858,0.03728908942939868,11.372000000000002,0.15394580327123156,11.215795454545455,0.19075001146960052,0.09999999999999964,0.8650519031141838,0.013537267259165629
2023-03-30,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.99,19.0,18.85,18.75,18.39,18.15,18.842857142857145,0.09357960705816708,18.474666666666668,0.2335296382775151,18.240454545454547,0.2933865250527885,0.25,1.3333333333333335,0.012640533249721154
2023-03-30,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.92,22.91,22.71,22.62,22.28,21.75,22.722857142857144,0.11629191512660074,22.304,0.3076675321590242,21.98284090909091,0.36943868221452536,0.28999999999999915,1.2820512820512782,0.013794276011434013
2023-03-30,GLADSTONE,PARADIP,Coking Coal,Panamax,22.29,22.28,22.25,22.06,21.73,21.34,22.178571428571427,0.10730463976111794,21.802000000000003,0.2679861036026831,21.49681818181818,0.3387215499510658,0.22000000000000242,0.9972801450589411,0.012291812842981519
2023-03-31,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.87,22.92,22.84,22.61,22.33,21.82,22.765714285714285,0.1268670094833208,22.343,0.3091718638222214,21.993370786516856,0.3805287703261935,0.3100000000000023,1.3710747456877588,0.013837526913226577
2023-03-31,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.65,11.67,11.6,11.63,11.35,11.15,11.622857142857143,0.037289089429397876,11.388000000000002,0.15923091018586039,11.220898876404494,0.19567854233548704,0.03999999999999915,0.3439380911435868,0.013982341955203755
2023-03-31,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.96,18.99,18.94,18.78,18.42,18.2,18.87714285714286,0.09776064063395525,18.502666666666663,0.24340874284207256,18.248876404494382,0.302341010819389,0.2099999999999973,1.118210862619794,0.013155333078587192
2023-03-31,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,18.5,18.47,18.41,18.24,18.05,17.81,18.358571428571427,0.0885867882225438,18.063,0.2027424049344732,17.79887640449438,0.2764073007613912,0.23000000000000043,1.2609649122807043,0.011224182302744462
2023-03-31,GLADSTONE,PARADIP,Coking Coal,Panamax,22.31,22.29,22.33,22.1,21.76,21.39,22.21142857142857,0.09990471650992709,21.833666666666666,0.2676395328426655,21.505730337078653,0.3471274577300257,0.18999999999999773,0.8597285067873199,0.012258112067418765
2023-03-31,HAY_POINT,PARADIP,Coking Coal,Capesize,19.14,19.18,19.07,18.9,18.64,18.47,19.06142857142857,0.11393398255547894,18.733,0.2197828081507523,18.50505617977528,0.2751657500303903,0.28000000000000114,1.4814814814814876,0.011732387132373474
2023-03-31,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.2,17.18,17.21,17.02,16.71,16.49,17.127142857142857,0.07409774753974656,16.781,0.2366628622002663,16.567977528089887,0.2509127871631947,0.16000000000000014,0.9400705052878975,0.01410302498064873
2023-03-31,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.31,20.29,20.22,20.1,19.68,19.34,20.174285714285713,0.08960229588904844,19.752,0.2784241368846997,19.492359550561797,0.301338010425284,0.18999999999999773,0.9452736318407847,0.014095997209634453
2023-03-31,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.83,11.87,11.9,11.75,11.74,11.52,11.822857142857144,0.0715807901870674,11.686000000000002,0.11660720980846004,11.522247191011235,0.18374112723778255,0.11999999999999922,1.021276595744674,0.009978368116417937
2023-03-31,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.1,11.09,11.15,11.0,10.88,10.79,11.098571428571429,0.05241773600232216,10.913666666666666,0.11475561238873304,10.80426966292135,0.13069645297100838,0.08999999999999986,0.8181818181818169,0.010514854071842617
2023-04-01,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.78,11.83,11.92,11.77,11.79,11.55,11.834285714285715,0.06399404734218195,11.696333333333333,0.11511563401817429,11.525666666666666,0.18556352072732207,0.0600000000000005,0.5097706032285514,0.00984202747455108
2023-04-01,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.14,11.1,11.11,11.09,10.8,10.83,11.112857142857143,0.02984084768343334,10.924000000000001,0.11716772534307147,10.807555555555554,0.13364644882448423,0.009999999999999787,0.0901713255184832,0.010725716344111265
2023-04-01,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,18.48,18.5,18.44,18.26,18.06,17.86,18.395714285714288,0.08502100580760141,18.086,0.2119791791987736,17.806666666666665,0.2846128851299999,0.23999999999999844,1.3143483023001008,0.011720622536700963
2023-04-01,GLADSTONE,PARADIP,Coking Coal,Panamax,22.33,22.31,22.28,22.08,21.85,21.45,22.24142857142857,0.09209208641858443,21.864333333333335,0.2677580396852774,21.514666666666667,0.3554304242982757,0.23000000000000043,1.0416666666666687,0.012246339076667207
2023-04-01,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.29,20.31,20.29,20.1,19.72,19.44,20.204285714285714,0.0955435577555588,19.784333333333333,0.2851700440491211,19.50144444444444,0.31178918659713256,0.2099999999999973,1.0447761194029717,0.01441393244060727
2023-04-01,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.88,22.87,22.91,22.63,22.37,21.88,22.802857142857142,0.11071198154285496,22.378,0.30735130971935354,22.00311111111111,0.38950456703397485,0.240000000000002,1.0605391073795936,0.013734529882891837
2023-04-01,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.95,18.96,19.0,18.78,18.41,18.3,18.902857142857147,0.09141741003311067,18.528000000000002,0.2502743322422713,18.256777777777778,0.3098416695261992,0.17999999999999972,0.9584664536741198,0.0135078978973592
2023-04-01,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.13,17.2,17.15,17.05,16.72,16.5,17.152857142857144,0.0607492896292938,16.804666666666666,0.24199933504229723,16.575,0.25824058985216025,0.14999999999999858,0.8797653958944197,0.014400722123356443
2023-04-01,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.66,11.65,11.66,11.57,11.36,11.19,11.625714285714285,0.03866830866789409,11.404666666666666,0.15962743980978467,11.225666666666665,0.1997641868230596,0.08000000000000007,0.6914433880726022,0.013996677366848485
2023-04-01,HAY_POINT,PARADIP,Coking Coal,Capesize,19.15,19.14,19.16,18.91,18.69,18.56,19.095714285714283,0.09107819769427389,18.755333333333333,0.22608715642172256,18.51211111111111,0.2816823234351635,0.23000000000000043,1.2162876784769985,0.0120545528252438
2023-04-02,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.8,11.78,11.87,11.76,11.79,11.58,11.835714285714287,0.06241184258803299,11.703999999999999,0.1126667346799945,11.528666666666666,0.1874800363903955,0.019999999999999574,0.1700680272108807,0.009626344384825231
2023-04-02,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.28,20.29,20.29,20.11,19.7,19.51,20.231428571428573,0.08764104278802197,19.812666666666665,0.2919250415518444,19.51022222222222,0.3226783202773761,0.17999999999999972,0.8950770760815501,0.014734263007764953
2023-04-02,GLADSTONE,PARADIP,Coking Coal,Panamax,22.33,22.33,22.29,22.15,21.88,21.53,22.277142857142856,0.06290582530352219,21.893666666666665,0.26900177327110597,21.524333333333335,0.36561184673353847,0.17999999999999972,0.8126410835214435,0.012286739236816096
2023-04-02,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.96,18.95,18.99,18.8,18.42,18.38,18.927142857142858,0.07432233529585276,18.549666666666667,0.2578757163004613,18.265,0.3182898474131607,0.14999999999999858,0.7978723404255244,0.013901905674879762
2023-04-02,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,18.5,18.48,18.47,18.32,18.05,17.84,18.427142857142858,0.06473388749672987,18.106666666666666,0.2192830533152448,17.81388888888889,0.29332535314306607,0.16000000000000014,0.873362445414848,0.01211062518309526
2023-04-02,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.63,11.66,11.67,11.64,11.4,11.23,11.638571428571428,0.03132015933787366,11.420333333333334,0.1608915533955068,11.231333333333334,0.2047645949031284,0.019999999999999574,0.17182130584192074,0.014088166141867439
2023-04-02,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.13,11.14,11.09,11.09,10.87,10.82,11.120000000000001,0.02943920288758062,10.934333333333333,0.12215545023857502,10.811222222222224,0.13816475898078875,0.05000000000000071,0.450856627592432,0.01117173279016325
2023-04-02,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.86,22.88,22.92,22.74,22.34,21.91,22.83857142857143,0.08234653836655575,22.411333333333335,0.3057013793448233,22.01311111111111,0.400307871531384,0.14000000000000057,0.6156552330694837,0.013640481572336462
2023-04-02,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.12,17.13,17.18,17.09,16.71,16.53,17.164285714285715,0.04314979445944552,16.825666666666667,0.24198437301115855,16.582,0.264643920191609,0.03999999999999915,0.23405500292568254,0.01438185944159668
2023-04-02,HAY_POINT,PARADIP,Coking Coal,Capesize,19.14,19.15,19.18,19.08,18.75,18.55,19.13,0.04082482904636796,18.775,0.2340313860472189,18.519555555555556,0.28956732973858945,0.07000000000000028,0.3668763102725382,0.012465053850717386
2023-04-03,HAY_POINT,PARADIP,Coking Coal,Capesize,19.19,19.14,19.14,19.13,18.82,18.57,19.138571428571428,0.034364987719344715,18.794666666666668,0.2392046207219311,18.526333333333334,0.2968616747453034,0.010000000000001563,0.05227391531626536,0.01272726060878606
2023-04-03,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.2,11.13,11.1,11.16,10.84,10.87,11.125714285714285,0.026367367999619962,10.944666666666667,0.12522347839055734,10.814777777777778,0.14219173459897164,-0.02999999999999936,-0.26881720430106953,0.011441506827424987
2023-04-03,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.32,20.28,20.31,20.11,19.84,19.55,20.255714285714284,0.07020378500189185,19.838333333333335,0.29817934123647466,19.518222222222224,0.3326960950108311,0.1700000000000017,0.8453505718548072,0.015030463306887742
2023-04-03,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.86,11.8,11.83,11.79,11.75,11.6,11.84142857142857,0.05580578567031352,11.711333333333332,0.11147083531776746,11.53177777777778,0.1896453092508464,0.010000000000001563,0.08481764206956374,0.00951820191134805
2023-04-03,GLADSTONE,PARADIP,Coking Coal,Panamax,22.27,22.33,22.31,22.25,21.99,21.62,22.302857142857142,0.030937725467725587,21.920333333333335,0.2713501788100412,21.533555555555555,0.37533000045087017,0.0799999999999983,0.35955056179774514,0.012378925752803692
2023-04-03,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.12,17.12,17.2,17.19,16.82,16.54,17.16857142857143,0.03532165125821078,16.845333333333333,0.2410999697268605,16.58788888888889,0.27065253832981184,-0.07000000000000028,-0.4072134962187335,0.01431256746043576
2023-04-03,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,18.48,18.5,18.5,18.37,18.1,17.87,18.452857142857145,0.0488924962590151,18.128666666666668,0.22464889591710255,17.820777777777778,0.3020463085924608,0.129999999999999,0.7076755579749537,0.012391914973546641
2023-04-03,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.86,22.86,22.87,22.71,22.47,22.02,22.85571428571429,0.06996597812680236,22.442999999999998,0.3011489492845123,22.022,0.41012248102024557,0.14999999999999858,0.6605019815059382,0.013418391003186397
2023-04-03,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.92,18.96,18.96,18.85,18.51,18.31,18.95,0.04898979485586928,18.569,0.26632039299336985,18.272666666666666,0.326612851945818,0.10999999999999943,0.5835543766578218,0.014342204372522475
2023-04-03,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.55,11.63,11.65,11.59,11.38,11.26,11.637142857142859,0.03147183169873669,11.433666666666666,0.16114853575105365,11.236555555555556,0.2088769387237048,0.040000000000000924,0.3451251078516042,0.01409421320816189
2023-04-04,HAY_POINT,DHAMRA,Coking Coal,Capesize,18.95,18.92,18.95,18.94,18.58,18.26,18.96,0.027688746210094834,18.589333333333336,0.2691356962361388,18.27877777777778,0.3335267042111826,-0.019999999999999574,-0.10559662090812867,0.014477963862939612
2023-04-04,HAY_POINT,PARADIP,Coking Coal,Capesize,19.16,19.19,19.15,19.07,18.86,18.58,19.147142857142857,0.03903600291791847,18.815333333333335,0.24581649075366627,18.532666666666664,0.30485509543631595,0.120000000000001,0.629260618772947,0.013064689654909095
2023-04-04,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,18.41,18.48,18.48,18.41,18.18,17.85,18.46857142857143,0.03287784027142272,18.149,0.2280101328661651,17.826444444444444,0.30956769825072133,0.07000000000000028,0.38022813688213086,0.012563233944909642
2023-04-04,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.19,11.2,11.14,11.15,10.97,10.87,11.131428571428572,0.037161167647713655,10.955666666666666,0.1327087382028884,10.818555555555555,0.14781221849049167,0.049999999999998934,0.44843049327353307,0.01211325081719248
2023-04-04,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.32,20.32,20.29,20.22,19.9,19.55,20.285714285714285,0.032071349029827584,19.863999999999997,0.30555320096617733,19.525666666666666,0.3430139054409354,0.10000000000000142,0.4945598417408577,0.015382259412312594
2023-04-04,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,22.83,22.86,22.88,22.84,22.53,22.03,22.877142857142854,0.028702082220834427,22.471,0.2995093689168305,22.029777777777777,0.41930380441810916,0.019999999999999574,0.08756567425568991,0.013328706729421498
2023-04-04,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.6,11.55,11.66,11.6,11.45,11.26,11.631428571428572,0.042983939414814765,11.443333333333332,0.1590561239773824,11.239555555555555,0.21143124422895565,-0.049999999999998934,-0.4310344827586115,0.013899457382235574
2023-04-04,GLADSTONE,PARADIP,Coking Coal,Panamax,22.28,22.27,22.33,22.33,22.03,21.64,22.305714285714284,0.02572750982660721,21.942,0.2724904300755726,21.541,0.38322419876209823,-0.05999999999999872,-0.26869682042095266,0.012418668766546924
2023-04-04,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.07,17.12,17.13,17.21,16.92,16.57,17.15857142857143,0.03804758924829042,16.86466666666667,0.23901714457815135,16.593444444444444,0.2763898935985115,-0.08999999999999986,-0.5229517722254494,0.014172657503546942
2023-04-04,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.82,11.86,11.78,11.9,11.8,11.61,11.85142857142857,0.051130086194733596,11.72,0.11261775446479899,11.534777777777778,0.19268783497620048,-0.040000000000000924,-0.33613445378152035,0.009609023418498206
2023-04-05,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,11.84,11.82,11.8,11.92,11.77,11.64,11.84,0.0472581562624758,11.727,0.11206986737039502,11.536222222222221,0.1943446364139532,-0.09999999999999964,-0.8389261744966413,0.009556567525402493
2023-04-05,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,18.37,18.41,18.5,18.44,18.22,17.87,18.46857142857143,0.03287784027142272,18.167666666666666,0.22559780100010418,17.831222222222223,0.31523070837185924,-0.030000000000001137,-0.16268980477224043,0.012417544043452884
2023-04-05,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,11.61,11.6,11.63,11.66,11.55,11.27,11.631428571428572,0.042983939414814765,11.454666666666666,0.15764940004113212,11.242555555555557,0.21462044422922083,-0.0600000000000005,-0.514579759862783,0.013762897221609718
